region_pair,arch,tunnel,workload,loss_pct,n_runs,connect_max_ms_mean,connect_max_ms_stdev,connect_mean_ms_mean,connect_mean_ms_stdev,connect_min_ms_mean,connect_min_ms_stdev,connect_sd_ms_mean,connect_sd_ms_stdev,cpu_pct_mean_mean,cpu_pct_mean_stdev,goodput_tcp_mbps_mean,goodput_tcp_mbps_stdev,goodput_udp_mbps_mean,goodput_udp_mbps_stdev,h2load_done_mean,h2load_done_stdev,h2load_errored_mean,h2load_errored_stdev,h2load_failed_mean,h2load_failed_stdev,h2load_succeeded_mean,h2load_succeeded_stdev,h2load_total_mean,h2load_total_stdev,http_2xx_mean,http_2xx_stdev,http_4xx_mean,http_4xx_stdev,http_5xx_mean,http_5xx_stdev,http_success_pct_mean,http_success_pct_stdev,n_curl_attempts_mean,n_curl_attempts_stdev,n_curl_ok_mean,n_curl_ok_stdev,observed_loss_pct_mean,observed_loss_pct_stdev,req_max_ms_mean,req_max_ms_stdev,req_mean_ms_mean,req_mean_ms_stdev,req_min_ms_mean,req_min_ms_stdev,req_per_sec_mean,req_per_sec_stdev,req_sd_ms_mean,req_sd_ms_stdev,retrans_count_mean,retrans_count_stdev,rtt_max_ms_mean,rtt_max_ms_stdev,rtt_mdev_ms_mean,rtt_mdev_ms_stdev,rtt_mean_ms_mean,rtt_mean_ms_stdev,rtt_min_ms_mean,rtt_min_ms_stdev,rx_bytes_delta_mean,rx_bytes_delta_stdev,ttfb_max_ms_mean,ttfb_max_ms_stdev,ttfb_mean_ms_mean,ttfb_mean_ms_stdev,ttfb_min_ms_mean,ttfb_min_ms_stdev,ttfb_p50_ms_mean,ttfb_p50_ms_stdev,ttfb_p95_ms_mean,ttfb_p95_ms_stdev,ttfb_p99_ms_mean,ttfb_p99_ms_stdev,ttfb_sd_ms_mean,ttfb_sd_ms_stdev,tx_bytes_delta_mean,tx_bytes_delta_stdev,anomaly_count
MAX-arm,arm64,wireguard-tcp-fast,ssh-interactive,20.0,3,,,,,,,,,3.99,4.175,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MAX-arm,arm64,wireguard-tcp-fast,web-mix,0.0,3,496.417,6.969,479.487,1.87,465.873,0.629,9.003,2.19,2.925,0.143,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,233.013,0.749,231.317,0.032,231.043,0.006,1779.593,3.933,0.3,0.095,,,,,,,,,,,0,0.0,727.687,6.952,711.013,1.781,697.903,0.825,,,,,,,8.9,2.143,0,0.0,0
MAX-arm,arm64,wireguard-tcp-fast,web-mix,0.5,3,492.227,0.567,479.707,0.096,467.337,1.39,7.517,0.437,3.008,0.494,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,385.76,132.242,231.567,0.236,231.043,0.006,1694.947,75.186,5.429,5.0,,,,,,,,,,,0,0.0,723.643,0.548,711.45,0.272,699.693,2.346,,,,,,,7.56,0.883,0,0.0,0
MAX-arm,arm64,wireguard-tcp-fast,web-mix,1.0,3,494.41,4.142,479.08,0.972,466.327,1.442,8.283,1.638,2.678,0.168,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,462.297,0.415,231.827,0.353,231.05,0.0,1651.84,4.369,10.523,4.385,,,,,,,,,,,0,0.0,725.75,3.997,710.81,1.065,698.673,1.489,,,,,,,7.933,1.863,0,0.0,0
MAX-arm,arm64,wireguard-tcp-fast,web-mix,2.0,3,496.103,6.132,479.947,1.07,466.86,1.621,8.683,2.378,3.182,0.455,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,462.35,0.5,231.833,0.257,231.047,0.006,1652.75,2.325,9.54,3.559,,,,,,,,,,,10.667,18.475,727.377,6.139,711.76,1.187,699.543,1.648,,,,,,,8.373,2.582,0,0.0,0
MAX-arm,arm64,wireguard-tcp-fast,web-mix,3.0,3,494.927,6.496,480.093,2.083,467.603,0.609,8.067,1.726,3.118,0.351,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,462.663,0.46,231.66,0.256,231.047,0.012,1652.127,1.9,8.69,3.06,,,,,,,,,,,0,0.0,726.287,6.42,711.81,1.974,700.14,1.134,,,,,,,7.763,1.682,0,0.0,0
MAX-arm,arm64,wireguard-tcp-fast,web-mix,5.0,3,493.54,4.003,478.9,0.86,466.51,1.491,8.047,1.043,2.708,0.178,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,385.773,132.393,231.433,0.176,231.04,0.01,1695.52,71.95,4.281,3.909,,,,,,,,,,,0,0.0,724.933,3.92,710.483,0.931,698.47,1.273,,,,,,,7.943,0.998,0,0.0,0
MAX-arm,arm64,wireguard-tcp-fast,web-mix,10.0,3,491.13,3.592,477.397,1.124,464.56,1.149,7.743,0.824,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,384.127,132.603,230.83,0.484,230.213,0.006,1702.713,74.016,7.31,7.205,,,,,,,,,,,10.667,18.475,721.707,3.481,708.07,1.103,695.313,1.076,,,,,,,7.643,0.826,0,0.0,0
MAX-arm,arm64,wireguard-tcp-fast,web-mix,20.0,3,492.113,4.357,477.933,2.127,464.253,1.259,7.73,0.462,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,384.363,132.237,230.957,0.669,230.223,0.006,1697.19,75.527,8.228,8.519,,,,,,,,,,,10.667,18.475,722.557,4.335,708.767,2.073,695.433,1.632,,,,,,,7.51,0.347,0,0.0,0
MAX-arm,arm64,wireguard-udp,long-transfer,0.0,3,,,,,,,,,,,388.662,6.314,999.334,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,41332876,2654046.271,,,,,,,,,,,,,,,11791317554.667,53459630.994,0
MAX-arm,arm64,wireguard-udp,long-transfer,0.5,3,,,,,,,,,,,7.312,0.168,994.589,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,2670192,270523.775,,,,,,,,,,,,,,,8597384806.667,1892126.003,0
MAX-arm,arm64,wireguard-udp,long-transfer,1.0,3,,,,,,,,,,,3.818,0.086,989.662,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,1380156,603578.998,,,,,,,,,,,,,,,8521044125.333,16622210.896,0
MAX-arm,arm64,wireguard-udp,long-transfer,2.0,3,,,,,,,,,,,2.333,0.035,975.86,5.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,667562.667,75319.87,,,,,,,,,,,,,,,8408789512,600456.08,0
MAX-arm,arm64,wireguard-udp,long-transfer,3.0,3,,,,,,,,,,,1.631,0.044,966.175,5.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,542657.333,47967.473,,,,,,,,,,,,,,,8317469018.667,587917.866,0
MAX-arm,arm64,wireguard-udp,long-transfer,5.0,3,,,,,,,,,,,1.184,0,949.445,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,133604,230577.532,,,,,,,,,,,,,,,2713777590.667,4700399448.113,0
MAX-arm,arm64,wireguard-udp,long-transfer,10.0,3,,,,,,,,,,,0.62,0.03,899.797,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,191942.667,165753.397,,,,,,,,,,,,,,,5139036108,4450535067.815,0
MAX-arm,arm64,wireguard-udp,long-transfer,20.0,3,,,,,,,,,,,0.327,0.005,799.709,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,168156,6916.387,,,,,,,,,,,,,,,4566652349.333,3952210227.007,0
MAX-arm,arm64,wireguard-udp,short-transfer,0.0,3,,,,,,,,,13.085,0.48,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.763,0.0,,,,,,,,,,,,,239288804,1018.289,,,,,,,684.637,0.026,911.797,0.309,913.195,0.373,,,11676432,119352.086,0
MAX-arm,arm64,wireguard-udp,short-transfer,0.5,3,,,,,,,,,4.552,5.606,,,,,,,,,,,,,,,,,,,,,99.882,0.205,381,189.95,380.667,190.211,,,,,,,,,69.086,118.402,,,,,,,,,,,,,151574686.667,76051077.846,,,,,,,460.54,398.264,634.89,549.655,948.381,821.29,,,7042222.667,3790025.507,0
MAX-arm,arm64,wireguard-udp,short-transfer,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,273.667,32.332,273.667,32.332,,,,,,,,,0.474,0.409,,,,,,,,,,,,,109279116,13121466.168,,,,,,,695.602,0.28,232548.956,401181.11,329598.07,568523.223,,,4977020,600300.225,0
MAX-arm,arm64,wireguard-udp,short-transfer,2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,252,3.0,252,3.0,,,,,,,,,0.696,0.006,,,,,,,,,,,,,100510186.667,1196028.297,,,,,,,695.608,0.138,1115.777,220.02,1654.518,233.437,,,4656653.333,75278.602,0
MAX-arm,arm64,wireguard-udp,short-transfer,3.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,245,3.464,245,3.464,,,,,,,,,0.68,0.006,,,,,,,,,,,,,97725446.667,1387891.875,,,,,,,695.626,0.102,1392.656,7.441,1860.188,132.995,,,4330860,202641.515,0
MAX-arm,arm64,wireguard-udp,short-transfer,5.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.456,30.387,176,103.068,166,120.387,,,,,,,,,0.458,0.333,,,,,,,,,,,,,66212001.333,48016423.039,,,,,,,695.574,0.075,1741.224,30.658,2701.98,436.455,,,2820400,2020307.984,0
MAX-arm,arm64,wireguard-udp,short-transfer,10.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,216,5.196,216,5.196,,,,,,,,,0.599,0.016,,,,,,,,,,,,,86166353.333,2072990.12,,,,,,,695.473,0.082,2173.254,283.948,2951.863,486.443,,,3580268,46760.944,0
MAX-arm,arm64,wireguard-udp,short-transfer,20.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,165,3.0,165,3.0,,,,,,,,,0.456,0.009,,,,,,,,,,,,,65836044,1193866.245,,,,,,,1224.987,118.834,3522.814,180.201,5677.352,1079.574,,,2498925.333,89105.882,0
MAX-arm,arm64,wireguard-udp,ssh-interactive,0.0,3,,,,,,,,,0.789,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5525.333,85.448,0
MAX-arm,arm64,wireguard-udp,ssh-interactive,0.5,3,,,,,,,,,0.816,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5574.667,85.448,0
MAX-arm,arm64,wireguard-udp,ssh-interactive,1.0,3,,,,,,,,,0.854,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5574.667,85.448,0
MAX-arm,arm64,wireguard-udp,ssh-interactive,2.0,3,,,,,,,,,0.792,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5476,0.0,0
MAX-arm,arm64,wireguard-udp,ssh-interactive,3.0,3,,,,,,,,,0.786,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5574.667,85.448,0
MAX-arm,arm64,wireguard-udp,ssh-interactive,5.0,3,,,,,,,,,0.798,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5476,0.0,0
MAX-arm,arm64,wireguard-udp,ssh-interactive,10.0,3,,,,,,,,,0.781,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5377.333,226.074,0
MAX-arm,arm64,wireguard-udp,ssh-interactive,20.0,3,,,,,,,,,0.779,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5476,0.0,0
MAX-arm,arm64,wireguard-udp,web-mix,0.0,3,490.393,1.822,477.563,2.087,465.453,1.805,7.533,0.175,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,308.27,131.982,230.59,0.201,230.217,0.006,1743.147,79.604,2.342,3.593,,,,,,,,,,,1716090.667,3986.837,720.833,1.807,708.413,2.343,696.713,1.928,,,,,,,7.2,0.259,365888,17924.021,0
MAX-arm,arm64,wireguard-udp,web-mix,0.5,3,489.517,0.681,477.137,0.803,464.567,1.136,7.457,0.304,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,693.937,4.762,235.257,1.669,230.213,0.006,1498.067,74.055,40.123,6.691,,,,,,,,,,,1739440,4619.841,1016.713,256.889,714.033,5.036,695.95,1.84,,,,,,,45.567,33.005,392134.667,16642.992,0
MAX-arm,arm64,wireguard-udp,web-mix,1.0,3,1036.237,503.725,502.177,32.83,464.82,1.018,113.947,117.821,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,867.193,231.949,237.793,1.308,230.213,0.006,1395.133,66.435,54.6,8.02,,,,,,,,,,,1707348,19192.399,1363.333,350.048,744.0,33.164,696.933,1.203,,,,,,,139.967,102.748,334960,19078.2,0
MAX-arm,arm64,wireguard-udp,web-mix,2.0,3,1159.453,581.205,513.997,34.902,464.017,1.029,148.17,123.638,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,1044.93,131.554,247.887,2.88,230.217,0.006,1215.653,95.123,88.323,13.964,,,,,,,,,,,1728321.333,15204.943,1536.667,326.241,758.85,37.771,694.957,1.04,,,,,,,175.893,97.187,369706.667,27047.783,0
MAX-arm,arm64,wireguard-udp,web-mix,3.0,3,1148.753,573.736,528.957,47.988,464.943,2.406,172.367,143.966,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,1610.0,694.622,252.607,5.641,230.22,0.01,1100.703,85.496,104.703,30.614,,,,,,,,,,,1717550.667,11849.224,1716.667,11.547,781.487,45.69,695.953,2.354,,,,,,,225.757,67.659,349062.667,26641.046,0
MAX-arm,arm64,wireguard-udp,web-mix,5.0,3,1613.333,222.785,534.303,20.625,464.217,0.559,220.493,20.322,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,1310.0,113.578,274.797,10.173,230.22,0.017,1007.917,115.636,142.673,16.755,,,,,,,,,,,1720916,12407.252,1943.333,191.398,795.077,20.624,695.727,1.245,,,,,,,246.45,6.21,354112,29247.317,0
MAX-arm,arm64,wireguard-udp,web-mix,10.0,3,2056.667,535.755,677.457,44.138,465.09,1.635,427.66,103.311,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,1830.0,347.707,306.817,5.07,230.22,0.0,876.73,57.065,199.12,3.955,,,,,,,,,,,1711042.667,6706.656,2473.333,251.064,972.993,53.033,697.083,2.687,,,,,,,457.427,81.091,329349.333,8573.587,0
MAX-arm,arm64,wireguard-udp,web-mix,20.0,3,3813.333,688.065,962.45,87.02,465.25,1.431,793.99,133.25,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,4356.667,1400.155,430.837,9.457,230.223,0.006,497.68,56.48,402.87,30.1,,,,,,,,,,,1723616,7820.012,4890.0,1416.298,1423.333,35.119,696.593,1.08,,,,,,,933.12,145.657,314081.333,7328.59,0
MAX-x64,x86_64,wireguard-tcp-fast,long-transfer,0.0,3,,,,,,,,,,,185.976,35.718,952.745,13.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,27
MAX-x64,x86_64,wireguard-tcp-fast,long-transfer,0.5,3,,,,,,,,,,,142.845,11.202,952.837,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,24
MAX-x64,x86_64,wireguard-tcp-fast,long-transfer,1.0,3,,,,,,,,,,,164.425,12.853,941.32,5.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,32
MAX-x64,x86_64,wireguard-tcp-fast,long-transfer,2.0,3,,,,,,,,,,,270.228,66.046,936.623,4.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,33
MAX-x64,x86_64,wireguard-tcp-fast,long-transfer,3.0,3,,,,,,,,,,,158.477,38.106,959.113,7.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,22
MAX-x64,x86_64,wireguard-tcp-fast,long-transfer,5.0,3,,,,,,,,,,,146.91,24.109,935.619,27.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,26
MAX-x64,x86_64,wireguard-tcp-fast,long-transfer,10.0,3,,,,,,,,,49.072,0.706,186.171,20.064,971.182,3.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,22
MAX-x64,x86_64,wireguard-tcp-fast,long-transfer,20.0,3,,,,,,,,,50.085,1.367,234.85,35.653,963.04,5.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,33
MAX-x64,x86_64,wireguard-tcp-fast,short-transfer,0.0,3,,,,,,,,,3.787,2.577,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.707,0.002,,,,,,,,,,,,,124,111.499,,,,,,,696.68,0.03,927.851,0.194,1024.459,42.867,,,0,0.0,21
MAX-x64,x86_64,wireguard-tcp-fast,short-transfer,0.5,3,,,,,,,,,5.233,0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,364,204.382,364,204.382,,,,,,,,,0.695,0.024,,,,,,,,,,,,,278.667,482.665,,,,,,,695.324,1.181,950.97,20.236,1082.834,133.572,,,0,0.0,29
MAX-x64,x86_64,wireguard-tcp-fast,short-transfer,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,245,3.464,245,3.464,,,,,,,,,0.681,0.005,,,,,,,,,,,,,0,0.0,,,,,,,685.047,0.144,927.081,12.848,1047.18,5.447,,,0,0.0,25
MAX-x64,x86_64,wireguard-tcp-fast,short-transfer,2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,245,1.732,245,1.732,,,,,,,,,0.68,0.007,,,,,,,,,,,,,0,0.0,,,,,,,685.298,0.048,913.433,0.308,1049.477,69.674,,,0,0.0,33
MAX-x64,x86_64,wireguard-tcp-fast,short-transfer,3.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,243,3.0,243,3.0,,,,,,,,,0.674,0.008,,,,,,,,,,,,,0,0.0,,,,,,,685.32,0.092,954.747,10.105,1090.678,62.061,,,0,0.0,47
MAX-x64,x86_64,wireguard-tcp-fast,short-transfer,5.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,238,3.464,238,3.464,,,,,,,,,0.662,0.008,,,,,,,,,,,,,0,0.0,,,,,,,684.52,0.125,921.512,10.064,1008.303,50.964,,,0,0.0,30
MAX-x64,x86_64,wireguard-tcp-fast,short-transfer,10.0,3,,,,,,,,,2.376,0.112,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.687,0.004,,,,,,,,,,,,,10.667,18.475,,,,,,,706.245,0.213,940.968,0.381,996.867,6.194,,,0,0.0,32
MAX-x64,x86_64,wireguard-tcp-fast,short-transfer,20.0,3,,,,,,,,,10.548,5.795,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.693,0.005,,,,,,,,,,,,,0,0.0,,,,,,,706.854,0.63,942.282,1.604,1037.863,37.992,,,0,0.0,26
MAX-x64,x86_64,wireguard-tcp-fast,ssh-interactive,0.0,3,,,,,,,,,16.317,0.781,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MAX-x64,x86_64,wireguard-tcp-fast,ssh-interactive,0.5,3,,,,,,,,,16.442,0.622,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MAX-x64,x86_64,wireguard-tcp-fast,ssh-interactive,1.0,3,,,,,,,,,16.177,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MAX-x64,x86_64,wireguard-tcp-fast,ssh-interactive,2.0,3,,,,,,,,,15.977,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MAX-x64,x86_64,wireguard-tcp-fast,ssh-interactive,3.0,3,,,,,,,,,15.936,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MAX-x64,x86_64,wireguard-tcp-fast,ssh-interactive,5.0,3,,,,,,,,,16.125,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MAX-x64,x86_64,wireguard-tcp-fast,ssh-interactive,10.0,3,,,,,,,,,13.194,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,375.167,2.536,14.233,1.77,236.924,0.618,233.788,0.024,0,0.0,,,,,,,,,,,,,,,0,0.0,29
MAX-x64,x86_64,wireguard-tcp-fast,ssh-interactive,20.0,3,,,,,,,,,12.447,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,372.811,3.139,14.322,0.129,237.13,0.08,233.758,0.04,0,0.0,,,,,,,,,,,,,,,0,0.0,30
MAX-x64,x86_64,wireguard-tcp-fast,web-mix,0.0,3,528.073,66.753,495.33,31.698,483.413,31.053,11.44,6.668,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,424.14,63.743,233.813,4.813,230.027,0.015,1665.4,11.132,14.567,9.016,,,,,,,,,,,0,0.0,758.69,66.748,729.603,36.632,719.543,39.057,,,,,,,10.573,5.014,0,0.0,31
MAX-x64,x86_64,wireguard-tcp-fast,web-mix,0.5,3,487.307,1.193,476.617,1.549,465.963,1.548,6.22,0.185,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,508.7,54.747,244.57,12.763,230.02,0.02,1583.857,65.47,40.84,27.093,,,,,,,,,,,0,0.0,718.167,1.678,709.32,1.292,699.483,1.643,,,,,,,5.343,1.007,0,0.0,22
MAX-x64,x86_64,wireguard-tcp-fast,web-mix,1.0,3,487.23,1.735,475.777,1.073,465.277,1.517,6.643,0.64,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,369.797,121.378,231.443,1.219,230.03,0.01,1701.453,76.336,6.295,5.145,,,,,,,,,,,0,0.0,718.107,1.69,707.39,2.035,696.95,0.995,,,,,,,6.21,0.239,0,0.0,31
MAX-x64,x86_64,wireguard-tcp-fast,web-mix,2.0,3,500.753,22.25,485.953,15.576,465.353,0.531,10.28,6.454,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,474.837,24.166,238.663,13.706,230.013,0.006,1632.897,42.194,26.98,32.426,,,,,,,,,,,0,0.0,731.47,22.215,723.23,25.858,715.003,31.039,,,,,,,4.81,2.705,0,0.0,32
MAX-x64,x86_64,wireguard-tcp-fast,web-mix,3.0,3,560.443,125.805,548.133,126.575,536.54,126.7,6.967,0.298,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,384.51,132.104,231.373,1.421,230.02,0.01,1663.163,120.824,6.304,5.906,,,,,,,,,,,0,0.0,790.977,125.958,779.3,127.046,768.183,126.508,,,,,,,6.793,0.395,0,0.0,22
MAX-x64,x86_64,wireguard-tcp-fast,web-mix,5.0,3,486.667,1.04,475.397,0.898,463.907,1.255,6.557,0.505,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,384.57,132.225,234.037,5.489,230.027,0.006,1678.85,100.109,9.252,8.527,,,,,,,,,,,0,0.0,717.207,0.865,706.723,0.898,695.287,2.197,,,,,,,6.22,0.776,0,0.0,28
MAX-x64,x86_64,wireguard-tcp-fast,web-mix,10.0,3,496.173,1.478,483.637,0.995,470.773,0.67,7.11,0.195,15.911,1.904,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,418.77,86.689,239.873,4.533,233.72,0.017,1630.533,80.871,20.617,10.838,,,,,,,,,,,0,0.0,730.373,1.25,718.433,1.122,705.48,1.273,,,,,,,6.867,0.42,0,0.0,35
